STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,siec,Standard international energy product classification (SIEC),plant_tec,Technical characteristics of plants,operator,Operator/Trader,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,BE,Belgium,2019,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,BE,Belgium,2020,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,BE,Belgium,2021,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,BE,Belgium,2022,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,BE,Belgium,2023,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,BG,Bulgaria,2014,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,BG,Bulgaria,2015,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,BG,Bulgaria,2016,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,BG,Bulgaria,2017,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,BG,Bulgaria,2018,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,BG,Bulgaria,2019,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,BG,Bulgaria,2020,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,BG,Bulgaria,2021,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,BG,Bulgaria,2022,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,BG,Bulgaria,2023,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CY,Cyprus,2014,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CY,Cyprus,2015,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CY,Cyprus,2016,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CY,Cyprus,2017,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CY,Cyprus,2018,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CY,Cyprus,2019,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CY,Cyprus,2020,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CY,Cyprus,2021,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CY,Cyprus,2022,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CY,Cyprus,2023,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CZ,Czechia,2014,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CZ,Czechia,2015,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CZ,Czechia,2016,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CZ,Czechia,2017,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CZ,Czechia,2018,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CZ,Czechia,2019,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CZ,Czechia,2020,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CZ,Czechia,2021,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CZ,Czechia,2022,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,CZ,Czechia,2023,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DE,Germany,2014,,29.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DE,Germany,2015,,29.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DE,Germany,2016,,33.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DE,Germany,2017,,32.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DE,Germany,2018,,35.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DE,Germany,2019,,40.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DE,Germany,2020,,40.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DE,Germany,2021,,46.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DE,Germany,2022,,52.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DE,Germany,2023,,52.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DK,Denmark,2014,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DK,Denmark,2015,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DK,Denmark,2016,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DK,Denmark,2017,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DK,Denmark,2018,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DK,Denmark,2019,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DK,Denmark,2020,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DK,Denmark,2021,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DK,Denmark,2022,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,DK,Denmark,2023,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EA20,Euro area – 20 countries (from 2023),2014,,837.915,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EA20,Euro area – 20 countries (from 2023),2015,,837.665,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EA20,Euro area – 20 countries (from 2023),2016,,840.674,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EA20,Euro area – 20 countries (from 2023),2017,,843.955,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EA20,Euro area – 20 countries (from 2023),2018,,856.955,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EA20,Euro area – 20 countries (from 2023),2019,,861.955,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EA20,Euro area – 20 countries (from 2023),2020,,866.555,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EA20,Euro area – 20 countries (from 2023),2021,,871.890,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EA20,Euro area – 20 countries (from 2023),2022,,877.890,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EA20,Euro area – 20 countries (from 2023),2023,,877.890,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2014,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2015,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2016,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2017,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2018,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2019,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2020,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2021,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2022,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EE,Estonia,2023,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EL,Greece,2014,,0.000,,,,,
dataflow,ESTAT:NRG_INF_EPC(1.0),Electricity production capacities by main fuel groups and operator,A,Annual,RA200,Geothermal,CAP_NET_ELC,Net maximum electrical capacity,PRR_MAIN,Main activity producers,MW,Megawatt,EL,Greece,2015,,0.000,,,,,
